name,site,phone,full_address,city,postal_code,state,latitude,longitude,photo,working_hours,business_status,description,location_link
Waggin’ Trail Beal Dog Park,http://www.midlandtexas.gov/Facilities/Facility/Details/Waggin-Trail-Beal-Dog-Park-78,+1 432-685-7356,"5200 W Wall St, Midland, TX 79701",Midland,79701,Texas,31.9664144,-102.1374374,https://lh3.googleusercontent.com/gps-cs-s/AC9h4npYHdHoSVseeg81uJa5UvgGBQWO2XyV6SU-yS97MhyYhFPqOT2gZonOpQS51lzMP1VpDJ56aSHnGTUnZM108bXB1-E6hawB8w22iQS4T8o535PpeS7Z69IosNPpR8rlb105PRJ0=w800-h500-k-no,"{""Sunday"": ""5AM-11PM"", ""Monday"": ""5AM-11PM"", ""Tuesday"": ""5AM-11PM"", ""Wednesday"": ""5AM-11PM"", ""Thursday"": ""5AM-11PM"", ""Friday"": ""5AM-11PM"", ""Saturday"": ""5AM-11PM""}",OPERATIONAL,,"https://www.google.com/maps/place/Waggin%E2%80%99+Trail+Beal+Dog+Park/@31.966414399999998,-102.1374374,14z/data=!4m8!1m2!2m1!1sWaggin%E2%80%99+Trail+Beal+Dog+Park!3m4!1s0x86fbd9c30220da2b:0x8756ea5007a0bb9b!8m2!3d31.966414399999998!4d-102.1374374"
Dog park,,,"6607 Crown Pt Ct, Midland, TX 79706",Midland,79706,Texas,31.9808569,-102.1692512,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nrV6ny1Ac_zUnwXyu2-DAvZyE0xR-l3MTImyTWMUiKG8VdkCfro8AFequS2wc10uyjko7mLDy3YbmVuklLDb7ypu9o0b1KqRJ62l-ftDdhXnPpNCeKKhQSQrt4UZY9kS9D55RKJMlmyrDw=w800-h500-k-no,,OPERATIONAL,,"https://www.google.com/maps/place/Dog+park/@31.9808569,-102.16925119999999,14z/data=!4m8!1m2!2m1!1sDog+park!3m4!1s0x86fbdb00744367bf:0x91498930479a25ff!8m2!3d31.9808569!4d-102.16925119999999"
The Barking Lot,http://thebarkinglotofmidland.com/,+1 432-218-7089,"921 W Wadley Ave, Midland, TX 79705",Midland,79705,Texas,32.0263395,-102.0939633,https://lh3.googleusercontent.com/p/AF1QipPERmTmzl-z40c20sHS4ptO2QDGAoiPaQ54sxL4=w800-h500-k-no,"{""Sunday"": ""4-6PM"", ""Monday"": ""7:30AM-12PM,2-6PM"", ""Tuesday"": ""7:30AM-12PM,2-6PM"", ""Wednesday"": ""7:30AM-12PM,2-6PM"", ""Thursday"": ""7:30AM-12PM,2-6PM"", ""Friday"": ""7:30AM-12PM,2-6PM"", ""Saturday"": ""Closed""}",OPERATIONAL,,"https://www.google.com/maps/place/The+Barking+Lot/@32.0263395,-102.0939633,14z/data=!4m8!1m2!2m1!1sThe+Barking+Lot!3m4!1s0x86fbd95ee96f9e11:0xce317d9ace49ea2d!8m2!3d32.0263395!4d-102.0939633"
Andrews Dog Park,https://www.cityofandrews.org/quality_of_life/parks_and_rec/parks.php,+1 432-523-4820,"1221 NW 1st St, Andrews, TX 79714",Andrews,79714,Texas,32.3327293,-102.552659,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nrSyoBRUNV_KhH1WEbwugCM7e-OSXGEYFsQgXZ03z_FGlgpyPGa6jmd0DFIEcg3E_DxQaYWVHakjNb_SH9bgDRo__jNk5rZq1DA5v2S7s1WOoAAjAa5Fi7lq6_HLkKmxRWsmltx=w800-h500-k-no,,OPERATIONAL,,"https://www.google.com/maps/place/Andrews+Dog+Park/@32.3327293,-102.55265899999999,14z/data=!4m8!1m2!2m1!1sAndrews+Dog+Park!3m4!1s0x86fb8f0612192119:0x44f4d03b7042fe17!8m2!3d32.3327293!4d-102.55265899999999"
Silliman Dog Park,,,"1101 W James St, Fort Stockton, TX 79735",Fort Stockton,79735,Texas,30.8829331,-102.8900977,https://lh3.googleusercontent.com/gps-cs-s/AC9h4noTtpFnXkORQdlCheYaFb876aKT4TThi4EF7YgiHFfe1hwJ1ccVB-3nm6t1RrXRnPpXKGQl-8JP517Pmsyam-vItjoON0kPv_O-e-Ofl1sIAPDUzQlwEhg_tQQOyWYQP5gGM6lP=w800-h500-k-no,"{""Sunday"": ""Open 24 hours"", ""Monday"": ""Open 24 hours"", ""Tuesday"": ""Open 24 hours"", ""Wednesday"": ""Open 24 hours"", ""Thursday"": ""Open 24 hours"", ""Friday"": ""Open 24 hours"", ""Saturday"": ""Open 24 hours""}",OPERATIONAL,,"https://www.google.com/maps/place/Silliman+Dog+Park/@30.8829331,-102.8900977,14z/data=!4m8!1m2!2m1!1sSilliman+Dog+Park!3m4!1s0x86f07d6786e685df:0xdb0031faa21fea25!8m2!3d30.8829331!4d-102.8900977"
Dog Park,https://www.playlewisville.com/parks/park-listings/dog-park,+1 972-219-5077,"1301 S Railroad St, Lewisville, TX 75057",Lewisville,75057,Texas,33.0306474,-96.9729969,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nrijP05Qg6Rk30HEAoLoGqQ5nGmWQLnEipM7PE0eJUXraLJJlXkLXsVRgEcIF-Z0ttWT5ZPQj4j-XWxKFm72_Zw2AskFOseKTeRecU-Gs7_V-LZkndCxip84Ev9ozb_GqYWIu_7=w800-h500-k-no,"{""Sunday"": ""8AM-11PM"", ""Monday"": ""8AM-11PM"", ""Tuesday"": ""8AM-11PM"", ""Wednesday"": ""8AM-11PM"", ""Thursday"": ""Closed"", ""Friday"": ""8AM-11PM"", ""Saturday"": ""8AM-11PM""}",OPERATIONAL,,"https://www.google.com/maps/place/Dog+Park/@33.0306474,-96.9729969,14z/data=!4m8!1m2!2m1!1sDog+Park!3m4!1s0x864c2e502095660f:0x928acb93d4430b05!8m2!3d33.0306474!4d-96.9729969"
Dog Park,,,"731 E Vista Ridge Mall Dr, Lewisville, TX 75067",Lewisville,75067,Texas,32.9997607,-96.9689708,https://lh3.googleusercontent.com/gps-cs-s/AC9h4npmUCHT8kT2C2mCivS-UFoFsZyoMW4g-2nvTMJCkg7KR-NOokotA3afXg5duElDjNQQausXGrWtPBUatJAItDAYQYz-rCJwTuJbMHRNsW9W7SaUVsmPXPv43dX2m0-HO46KCZ0E=w800-h500-k-no,"{""Sunday"": ""Open 24 hours"", ""Monday"": ""Open 24 hours"", ""Tuesday"": ""Open 24 hours"", ""Wednesday"": ""Open 24 hours"", ""Thursday"": ""Open 24 hours"", ""Friday"": ""Open 24 hours"", ""Saturday"": ""Open 24 hours""}",OPERATIONAL,,"https://www.google.com/maps/place/Dog+Park/@32.999760699999996,-96.9689708,14z/data=!4m8!1m2!2m1!1sDog+Park!3m4!1s0x864c2ff42b1471b7:0x9605b3678bb8706c!8m2!3d32.999760699999996!4d-96.9689708"
Dog's Day Out,http://www.dogsdayouttexas.com/,+1 972-459-6690,"495 State Hwy 121 BYP #210, Lewisville, TX 75067",Lewisville,75067,Texas,32.9926596,-96.9774003,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nrUF5ViaY8q4B4TKLQjvbUKjTgVaVUZyAKacKcRd9YC8UYtigbvTT89xDOEmi7YVX2DResbxybXmdOPS5HwQi9QNp0wIqUXC1S-qyyxj2dXaKYdV3t5iAzJVYAc0FxEKMsdVIAA=w800-h500-k-no,"{""Sunday"": ""10AM-12PM,4-6PM"", ""Monday"": ""7:30AM-6PM"", ""Tuesday"": ""7:30AM-6PM"", ""Wednesday"": ""7:30AM-6PM"", ""Thursday"": ""7:30AM-6PM"", ""Friday"": ""7:30AM-6PM"", ""Saturday"": ""8AM-6PM""}",OPERATIONAL,,"https://www.google.com/maps/place/Dog%27s+Day+Out/@32.992659599999996,-96.9774003,14z/data=!4m8!1m2!2m1!1sDog%27s+Day+Out!3m4!1s0x864c2ec30a397317:0x91a02e760184b94d!8m2!3d32.992659599999996!4d-96.9774003"
Gunter Sports Center,,,"1394 Pike Rd, Gunter, TX 75058",Gunter,75058,Texas,33.4773909,-96.7165657,https://lh3.googleusercontent.com/gps-cs-s/AC9h4no5_kWXBt7LdWELleZqtG6J1FnURmCv5SvvCEfgljWIkpnkGCDse0kMiW1soPrW78MPxNy4uDXquA0vklvXUnOyTmtLL17DYQvaEYSVz_AnLLJZa3alVq3_XPsMcwQSxgUX0-sBGLzt920=w800-h500-k-no,,OPERATIONAL,,"https://www.google.com/maps/place/Gunter+Sports+Center/@33.477390899999996,-96.71656569999999,14z/data=!4m8!1m2!2m1!1sGunter+Sports+Center!3m4!1s0x864c67c520bbff11:0x6185b09d8b1edc84!8m2!3d33.477390899999996!4d-96.71656569999999"
Paws Colinas Dog Park,http://lascolinas.org/paws,+1 972-721-2501,"1300 California Crossing Rd, Irving, TX 75039",Irving,75039,Texas,32.868346,-96.928394,https://lh3.googleusercontent.com/p/AF1QipNw07y1QnqALZjJUr3fa6gpdRtV9t4xC1At6RRn=w800-h500-k-no,,OPERATIONAL,,"https://www.google.com/maps/place/Paws+Colinas+Dog+Park/@32.868345999999995,-96.928394,14z/data=!4m8!1m2!2m1!1sPaws+Colinas+Dog+Park!3m4!1s0x864e835088f6ff9d:0xb1852329690a942e!8m2!3d32.868345999999995!4d-96.928394"
Irving Dog Park,https://www.cityofirving.org/facilities/facility/details/cityofirvingdogpark-114,+1 972-721-2256,"4140 Valley View Ln, Irving, TX 75038",Irving,75038,Texas,32.8625196,-97.0179415,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nqsWstEAJ6v1v29BTzMLPGDjvGKrhPHm7h3BK_rvt986aCcp5zxV4MzI0qHKPECWAoY5VZq3Uh1c7DN8bOOHPO5Pb9uiTFKZ4Boasq9aKCEsdy6L-29PkVwIxglYEle0pNveF0dxg=w800-h500-k-no,"{""Sunday"": ""6:30AM-8:30PM"", ""Monday"": ""6:30AM-8:30PM"", ""Tuesday"": ""6:30AM-8:30PM"", ""Wednesday"": ""6:30AM-8:30PM"", ""Thursday"": ""6:30AM-8:30PM"", ""Friday"": ""6:30AM-8:30PM"", ""Saturday"": ""6:30AM-8:30PM""}",OPERATIONAL,,"https://www.google.com/maps/place/Irving+Dog+Park/@32.8625196,-97.01794149999999,14z/data=!4m8!1m2!2m1!1sIrving+Dog+Park!3m4!1s0x864e81ed740cb5f1:0x66cdc2c8f531aaa5!8m2!3d32.8625196!4d-97.01794149999999"
Elmwoof Dog Park,http://elmwoodna.org/elmwoof-donate#,,"Edgefield @, Berkley Ave NS, Dallas, TX 75224",Dallas,75224,Texas,32.7246955,-96.8443865,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nrd0Ch1MnaIGzbm50yOHCFC-Ivt0S3RsZAqDlYq_z2x53tLkhtpsU706ygHn18ylFfGOfTn4z6Xc1VIozJLlvgRp6GGv2n-U43CvbWtq5SnrhvgKsv6tPpcdsAPCXaDW0kbZ6M=w800-h500-k-no,"{""Sunday"": ""Open 24 hours"", ""Monday"": ""Open 24 hours"", ""Tuesday"": ""Open 24 hours"", ""Wednesday"": ""Open 24 hours"", ""Thursday"": ""Open 24 hours"", ""Friday"": ""Open 24 hours"", ""Saturday"": ""Open 24 hours""}",OPERATIONAL,,"https://www.google.com/maps/place/Elmwoof+Dog+Park/@32.724695499999996,-96.8443865,14z/data=!4m8!1m2!2m1!1sElmwoof+Dog+Park!3m4!1s0x864e9bc2b18bcd4b:0x7a0f8797c4c5f793!8m2!3d32.724695499999996!4d-96.8443865"
Northwest Park Recreation Center,https://irvingtx.gov/northwest-park-rec,+1 972-721-2529,"2800 Cheyenne St, Irving, TX 75062",Irving,75062,Texas,32.84343,-97.0016066,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nq45NgZhj_zG13Ep1f2dzvuQz0pG4UttHhUFNXJeMji6FmpYhGSozrTSFppdoAnEoXh_pYSZWt0WIAFZWwd-udTIq03beW2aMA7FLZjyKCaY261XQxdqAWtWoXhLOqKd50qQsDR=w800-h500-k-no,"{""Sunday"": ""Closed"", ""Monday"": ""9AM-9PM"", ""Tuesday"": ""9AM-9PM"", ""Wednesday"": ""9AM-9PM"", ""Thursday"": ""9AM-9PM"", ""Friday"": ""9AM-9PM"", ""Saturday"": ""9AM-5PM""}",OPERATIONAL,,"https://www.google.com/maps/place/Northwest+Park+Recreation+Center/@32.84343,-97.0016066,14z/data=!4m8!1m2!2m1!1sNorthwest+Park+Recreation+Center!3m4!1s0x864e822bfd950373:0xb96ae821c61e2d84!8m2!3d32.84343!4d-97.0016066"
Dogtopia of Las Colinas,https://www.dogtopia.com/texas-las-colinas/,+1 469-691-0213,"2460 Lacy Ln #120, Carrollton, TX 75006",Carrollton,75006,Texas,32.9184002,-96.9266349,https://lh3.googleusercontent.com/p/AF1QipOdHqk9kQchcv58g0lDg4gZuggzKhjznsqfl5bm=w800-h500-k-no,"{""Sunday"": ""9AM-5PM"", ""Monday"": ""6:30AM-7PM"", ""Tuesday"": ""6:30AM-7PM"", ""Wednesday"": ""6:30AM-7PM"", ""Thursday"": ""6:30AM-7PM"", ""Friday"": ""6:30AM-7PM"", ""Saturday"": ""9AM-5PM""}",OPERATIONAL,,"https://www.google.com/maps/place/Dogtopia+of+Las+Colinas/@32.9184002,-96.9266349,14z/data=!4m8!1m2!2m1!1sDogtopia+of+Las+Colinas!3m4!1s0x864c29e7ab008a89:0x61fac13635124d21!8m2!3d32.9184002!4d-96.9266349"
All Dogs Unleashed Dog Training Dallas,https://www.alldogsunleashed.com/?utm_source=GMBlistingLuna,+1 972-484-3647,"2401 Luna Rd, Carrollton, TX 75006",Carrollton,75006,Texas,32.9218255,-96.9247811,https://lh3.googleusercontent.com/p/AF1QipNgRB7qBBNaZ5NhZYZ9ytFp9qpYm4b4DkEyj0Uw=w800-h500-k-no,"{""Sunday"": ""10AM-3PM"", ""Monday"": ""8AM-6:30PM"", ""Tuesday"": ""8AM-6:30PM"", ""Wednesday"": ""8AM-6:30PM"", ""Thursday"": ""8AM-6:30PM"", ""Friday"": ""8AM-6:30PM"", ""Saturday"": ""10AM-3PM""}",OPERATIONAL,,"https://www.google.com/maps/place/All+Dogs+Unleashed+Dog+Training+Dallas/@32.9218255,-96.92478109999999,14z/data=!4m8!1m2!2m1!1sAll+Dogs+Unleashed+Dog+Training+Dallas!3m4!1s0x864c2111e178ef71:0xb5b8b250863ffb36!8m2!3d32.9218255!4d-96.92478109999999"
Barney Wood Bark Park,https://www.farmersbranchtx.gov/408/Barney-Wood-Bark-Park,+1 972-247-4607,"14090 Heartside Pl, Farmers Branch, TX 75234",Farmers Branch,75234,Texas,32.9382841,-96.8797337,https://lh3.googleusercontent.com/gps-cs-s/AC9h4npTqkdYaXtzAe-Oea4dhhpPk6JXUmrRziczEHHdTZE12ivTGLr3F8kHyVfCgeMhCCcdjvk4AzY_kF4NOmlhiBHaMNGiO2tPjqGX-FU7_TCj76GwQBg37HXscwFnvifHcdWtVjoImw=w800-h500-k-no,"{""Sunday"": ""6AM-10PM"", ""Monday"": ""Closed"", ""Tuesday"": ""6AM-10PM"", ""Wednesday"": ""6AM-10PM"", ""Thursday"": ""6AM-10PM"", ""Friday"": ""6AM-10PM"", ""Saturday"": ""6AM-10PM""}",OPERATIONAL,,"https://www.google.com/maps/place/Barney+Wood+Bark+Park/@32.9382841,-96.87973369999999,14z/data=!4m8!1m2!2m1!1sBarney+Wood+Bark+Park!3m4!1s0x864c2772b9c0cb21:0xc2c75e670a0ab87d!8m2!3d32.9382841!4d-96.87973369999999"
Briarhill dog park,http://www.highlandvillage.org/908/Dog-Park-at-Unity-Park,+1 972-317-6551,"2333 Briarhill Blvd, Lewisville, TX 75077",Lewisville,75077,Texas,33.077881,-97.065373,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nrLcfPbLAZ-Yk1wPv2JoqKeQArgifGgl6SR7EVvW4bED2uxeTrVvNc0FQMk_zmLMUy_YPJpXKouH2Yeqr6O7YDxjJDaDWn0oln9Fu0CQB2eOZvpjiI83O_3z8YzWw18jV5zcmtQbg=w800-h500-k-no,"{""Sunday"": ""6AM-11PM"", ""Monday"": ""6AM-11PM"", ""Tuesday"": ""6AM-11PM"", ""Wednesday"": ""6AM-11PM"", ""Thursday"": ""Closed"", ""Friday"": ""6AM-11PM"", ""Saturday"": ""6AM-11PM""}",OPERATIONAL,,"https://www.google.com/maps/place/Briarhill+dog+park/@33.077881,-97.065373,14z/data=!4m8!1m2!2m1!1sBriarhill+dog+park!3m4!1s0x864c33cb05757f6b:0x63412b531662f305!8m2!3d33.077881!4d-97.065373"
Dogtopia of Highland Village,https://www.dogtopia.com/highland-village/,+1 972-264-1178,"1830 Justin Rd, Highland Village, TX 75077",Highland Village,75077,Texas,33.0722476,-97.0449123,https://lh3.googleusercontent.com/p/AF1QipPXoPNMuoZMhIOgHBaLVwVN_cljSjI857LdosQC=w800-h500-k-no,"{""Sunday"": ""8AM-5PM"", ""Monday"": ""6:30AM-7PM"", ""Tuesday"": ""6:30AM-7PM"", ""Wednesday"": ""6:30AM-7PM"", ""Thursday"": ""6:30AM-7PM"", ""Friday"": ""6:30AM-7PM"", ""Saturday"": ""8AM-5PM""}",OPERATIONAL,,"https://www.google.com/maps/place/Dogtopia+of+Highland+Village/@33.0722476,-97.0449123,14z/data=!4m8!1m2!2m1!1sDogtopia+of+Highland+Village!3m4!1s0x864c3263515cd6cb:0x576d6bc40a67bcfe!8m2!3d33.0722476!4d-97.0449123"
Little Elm Dog Park (Splash Zone),,,"425 Witt Rd, Little Elm, TX 75068",Little Elm,75068,Texas,33.1585909,-96.896048,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nqf5A6rTu6-C3CzkzNjZGsam-Nqs_5SD8xMz8cL8aY5L-yxFON2MhKwh-GGTITtCJdVc5sptwtdwf7AwggUVclkwl36E_qCaIdfz8WoFC1tLse9HH6IFKaJanH0yg3gfT3SF6Ty=w800-h500-k-no,"{""Sunday"": ""7AM-8PM"", ""Monday"": ""7AM-8PM"", ""Tuesday"": ""7AM-8PM"", ""Wednesday"": ""7AM-8PM"", ""Thursday"": ""Closed"", ""Friday"": ""7AM-8PM"", ""Saturday"": ""7AM-8PM""}",OPERATIONAL,,"https://www.google.com/maps/place/Little+Elm+Dog+Park+%28Splash+Zone%29/@33.1585909,-96.896048,14z/data=!4m8!1m2!2m1!1sLittle+Elm+Dog+Park+%28Splash+Zone%29!3m4!1s0x864c395a89a0b539:0x8554933697e9d9f3!8m2!3d33.1585909!4d-96.896048"
Bonnie Wenk Park Dog Park,https://www.mckinneytexas.org/1121/Dog-Park,+1 972-547-7331,"2996 Virginia Pkwy, McKinney, TX 75071",McKinney,75071,Texas,33.1973533,-96.6625952,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nqtpOr9s7Ryv7kWinscADFCKSrVteLEJtYh0N5dm28HQJMydoYCXnKiAKo6pPllOSmiZM2EBif7FN1lCYcBPhknlYKggQQ7Q84cAD2a3Q_xO6pFfti9oq7j5Dl3tNQFcsoBNg=w800-h500-k-no,"{""Sunday"": ""7AM-11PM"", ""Monday"": ""7AM-11PM"", ""Tuesday"": ""7AM-11PM"", ""Wednesday"": ""7AM-11PM"", ""Thursday"": ""7AM-11PM"", ""Friday"": ""7AM-11PM"", ""Saturday"": ""7AM-11PM""}",OPERATIONAL,,"https://www.google.com/maps/place/Bonnie+Wenk+Park+Dog+Park/@33.197353299999996,-96.6625952,14z/data=!4m8!1m2!2m1!1sBonnie+Wenk+Park+Dog+Park!3m4!1s0x864c138a159f38f1:0x2bdba0f74e2f8604!8m2!3d33.197353299999996!4d-96.6625952"
2nd Family Dogs,https://www.2ndfamilydogs.com/,+1 469-854-6380,"6780 State Hwy 121, McKinney, TX 75070",McKinney,75070,Texas,33.1377997,-96.6998976,https://lh3.googleusercontent.com/p/AF1QipPKVdBkQ2Q8_WTOpx4q4X778Kw610ZfXKmA354C=w800-h500-k-no,"{""Sunday"": ""9AM-5PM"", ""Monday"": ""7AM-7PM"", ""Tuesday"": ""7AM-7PM"", ""Wednesday"": ""7AM-7PM"", ""Thursday"": ""7AM-7PM"", ""Friday"": ""7AM-7PM"", ""Saturday"": ""9AM-5PM""}",OPERATIONAL,,"https://www.google.com/maps/place/2nd+Family+Dogs/@33.137799699999995,-96.6998976,14z/data=!4m8!1m2!2m1!1s2nd+Family+Dogs!3m4!1s0x864c16f0dfe15ed9:0x7275dfd7c2e9ff8a!8m2!3d33.137799699999995!4d-96.6998976"
Dogtopia of McKinney,https://www.dogtopia.com/mckinney,+1 972-954-2322,"8416 Stacy Rd, McKinney, TX 75070",McKinney,75070,Texas,33.1525462,-96.7236861,https://lh3.googleusercontent.com/p/AF1QipPZklNJoTe6v6-X4ijNNQTIoneSiCnaHxwwFG2S=w800-h500-k-no,"{""Sunday"": ""10AM-5PM"", ""Monday"": ""7AM-7PM"", ""Tuesday"": ""7AM-7PM"", ""Wednesday"": ""7AM-7PM"", ""Thursday"": ""7AM-7PM"", ""Friday"": ""7AM-7PM"", ""Saturday"": ""10AM-5PM""}",OPERATIONAL,,"https://www.google.com/maps/place/Dogtopia+of+McKinney/@33.152546199999996,-96.7236861,14z/data=!4m8!1m2!2m1!1sDogtopia+of+McKinney!3m4!1s0x864c17cf1b557789:0x5ed1b61e7431146d!8m2!3d33.152546199999996!4d-96.7236861"
Old Joe dog Park,https://www.mckinneymud1.com/,+1 469-243-0028,"8318 Oak Island Trl, McKinney, TX 75071",McKinney,75071,Texas,33.2843069,-96.6147405,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nqsgPxax5iNOLPwgtY5jj9qLRIlB6ZsRpWPhfl3THPEtWZr0WQYSRVI7GkxXAhVbaIL2FZ4SroY2XbtricTL-uFrHPyhb4erAyEa7qc_en69xGQss7EVvLpKjFa-iasYj4pJ5I=w800-h500-k-no,"{""Sunday"": ""6AM-8PM"", ""Monday"": ""6AM-8PM"", ""Tuesday"": ""6AM-8PM"", ""Wednesday"": ""6AM-8PM"", ""Thursday"": ""6AM-8PM"", ""Friday"": ""6AM-8PM"", ""Saturday"": ""6AM-8PM""}",OPERATIONAL,,"https://www.google.com/maps/place/Old+Joe+dog+Park/@33.2843069,-96.6147405,14z/data=!4m8!1m2!2m1!1sOld+Joe+dog+Park!3m4!1s0x864c6ddabb1a4daf:0xa2086e7be34ceaf2!8m2!3d33.2843069!4d-96.6147405"
Bonnie Wenk Playgrounds,https://www.mckinneytexas.org/BonnieWenk,,"200 S Hardin Blvd, McKinney, TX 75071",McKinney,75071,Texas,33.1989566,-96.6622193,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nrg1WHtl3RnYWdvpcsuRuaI7zy1aGSI3Gr_qIqit3CScK7CTq6hwhkqXnb029zblO4P_3B2s62E9z4HSXaZVeG47e_CcWfIxjScF1EZhCY-SZW8jp-iO3nVJWfOYFvPPsHfswl9=w800-h500-k-no,,OPERATIONAL,,"https://www.google.com/maps/place/Bonnie+Wenk+Playgrounds/@33.198956599999995,-96.66221929999999,14z/data=!4m8!1m2!2m1!1sBonnie+Wenk+Playgrounds!3m4!1s0x864c13e62aa1b16f:0xb22677cae0bb9d84!8m2!3d33.198956599999995!4d-96.66221929999999"
Bonnie Wenk All-Abilities Playground,https://www.mckinneytexas.org/BonnieWenk,+1 972-547-7480,"350 S Hardin Blvd, McKinney, TX 75071",McKinney,75071,Texas,33.2000195,-96.6642127,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nrJVKrsSWGlE0O1dgGI3VCnNp0W_5FqZgXi0qbyRNqKJcN-SRag8rxNNizhO8GVQ2aPtfaV8VHyK1b8y4b-qUhqOX21H7F9ec7fxm5HDN1lLAnE7dX2Fc3fVXaXaPijfkflF-Y=w800-h500-k-no,,OPERATIONAL,,"https://www.google.com/maps/place/Bonnie+Wenk+All-Abilities+Playground/@33.200019499999996,-96.6642127,14z/data=!4m8!1m2!2m1!1sBonnie+Wenk+All-Abilities+Playground!3m4!1s0x864c15a5a295d59d:0x1973b0aea047a5db!8m2!3d33.200019499999996!4d-96.6642127"
Zoom Room Dog Training,https://zoomroom.com/location/mckinney/,+1 469-712-6659,"3180 Eldorado Pkwy STE 300, McKinney, TX 75070",McKinney,75070,Texas,33.1693355,-96.6660078,https://lh3.googleusercontent.com/gps-cs-s/AC9h4npY0cLwSgts0N-gG-4tFxGOC8jyCRA3RJPnAWYz28z_xc6doyrraqh7lMiax__RaDBWD6rseaktN9mU0ixvK256efrfnLO0j0kkxL3WSfMR60D9cRDHs1TFi-IyL422Svl6s0E=w800-h500-k-no,"{""Sunday"": ""9AM-6PM"", ""Monday"": ""Closed"", ""Tuesday"": ""11AM-8PM"", ""Wednesday"": ""11AM-8PM"", ""Thursday"": ""11AM-8PM"", ""Friday"": ""11AM-8PM"", ""Saturday"": ""9AM-6PM""}",OPERATIONAL,,"https://www.google.com/maps/place/Zoom+Room+Dog+Training/@33.169335499999995,-96.6660078,14z/data=!4m8!1m2!2m1!1sZoom+Room+Dog+Training!3m4!1s0x864c17d73f71ff41:0x89027b481faeda8a!8m2!3d33.169335499999995!4d-96.6660078"
Bark! ...the boutique hotel for dogs,http://barkhotelfordogs.com/,+1 972-398-0634,"2100 McKinney Ranch Pkwy, McKinney, TX 75070",McKinney,75070,Texas,33.1595408,-96.6486395,https://lh3.googleusercontent.com/p/AF1QipMHTJiosxKSzSHS1B4honk-UsnPuISEyXgcI-jp=w800-h500-k-no,"{""Sunday"": ""12-4PM"", ""Monday"": ""7AM-7PM"", ""Tuesday"": ""7AM-7PM"", ""Wednesday"": ""7AM-7PM"", ""Thursday"": ""7AM-7PM"", ""Friday"": ""7AM-7PM"", ""Saturday"": ""8AM-4PM""}",OPERATIONAL,,"https://www.google.com/maps/place/Bark%21+...the+boutique+hotel+for+dogs/@33.1595408,-96.6486395,14z/data=!4m8!1m2!2m1!1sBark%21+...the+boutique+hotel+for+dogs!3m4!1s0x864c1144bf54dc3d:0x1b0cd0e337b129f9!8m2!3d33.1595408!4d-96.6486395"
Finch Park Pickleball Court,https://www.mckinneytexas.org/859/Finch-Park,,"Park Finch Park, 700, 798 Willie St, McKinney, TX 75069",McKinney,75069,Texas,33.1896146,-96.6201436,https://lh3.googleusercontent.com/gps-cs-s/AC9h4npZrB4A7p12fmlcf1vGMRaEd6V0wAwApu-kZOlZ2e68iQDKpNHlX7fYWhHU60THdK8ReAKY13mxXnsIUjdg5RVgO6DCGbt1gunnXLFN8nFZFWQXMCYYSE8zVK-XPhkImvZAogx03w=w800-h500-k-no,,OPERATIONAL,,"https://www.google.com/maps/place/Finch+Park+Pickleball+Court/@33.1896146,-96.62014359999999,14z/data=!4m8!1m2!2m1!1sFinch+Park+Pickleball+Court!3m4!1s0x864c13226fd8f99d:0xf6f1e1d820554f7d!8m2!3d33.1896146!4d-96.62014359999999"
Finch Park Playground,https://www.mckinneytexas.org/859/Finch-Park,,"708 Willie St, McKinney, TX 75069",McKinney,75069,Texas,33.1910936,-96.619576,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nry322VJtgcbE_j2trP487ZwDVFXyj5_9-F4oo9JKb2asGsoTQwIEeMCCGmh-BKb7zZY-iKO0Y4SGrIyRkTIEEZyUcMmnf1z4WmkFxO4mlgbcpkxaBItK8RwmKyywB7bR3LpremYw=w800-h500-k-no,,OPERATIONAL,,"https://www.google.com/maps/place/Finch+Park+Playground/@33.191093599999995,-96.619576,14z/data=!4m8!1m2!2m1!1sFinch+Park+Playground!3m4!1s0x864c13d94564ed71:0xb1d16fcf58fc7298!8m2!3d33.191093599999995!4d-96.619576"
