name,site,phone,full_address,street,city,postal_code,state,country,latitude,longitude,photo,working_hours,business_status,about,description,location_link
Carmine Muehlbrad-Albers City Park,https://www.carminechamber.com/play,+1 979-278-3273,"200-323 S Hauptstrasse St, Carmine, TX 78932",200-323 S Hauptstrasse St,Carmine,78932,Texas,United States of America,30.1465705,-96.6857131,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nrf219BM8zB4wPfAybHuHE3C_lZ_ZJGFGdD9BUwZLxz9eCJMGDcjVxGFjeL678tGq-pMYNRjN6N60Jou_l3kZW5CjBjfgy6oW0GwH_MLWhuk7t3fQ3uOb4KzYL-3BVyVbCw0jYQQQ=w800-h500-k-no,,OPERATIONAL,"{""Highlights"": {""Picnics"": true}, ""Accessibility"": {""Wheelchair accessible entrance"": true, ""Wheelchair accessible parking lot"": true}, ""Amenities"": {""Barbecue grill"": true, ""Picnic tables"": true, ""Public restroom"": true, ""Slides"": true, ""Swings"": true}, ""Children"": {""Good for kids"": true, ""Playground"": true}, ""Pets"": {""Dogs allowed"": true}}",,"https://www.google.com/maps/place/Carmine+Muehlbrad-Albers+City+Park/@30.1465705,-96.6857131,14z/data=!4m8!1m2!2m1!1sCarmine+Muehlbrad-Albers+City+Park!3m4!1s0x86440dbf65b3b1af:0x325c3d107809862e!8m2!3d30.1465705!4d-96.6857131"
Cardinal Park,https://www.columbustexas.net/page/parks.home,+1 979-732-5746,"Park St, Columbus, TX 78934",Park St,Columbus,78934,Texas,United States of America,29.700509399999998,-96.56203529999999,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nrUuCDOp6Web2QBWU_M3-6vnkerNWGY9RuL6jn9i7LUklcnMl-RBxYOVmgVzBBSgN3vVhKNliH59x_pJSLcCNPrqfb-JFRNbsQEstNC3n-KAK2gKnthmpZcNLtQivBKw4B_ZS7P=w800-h500-k-no,,OPERATIONAL,"{""Accessibility"": {""Wheelchair accessible entrance"": true, ""Wheelchair accessible parking lot"": true}, ""Children"": {""Good for kids"": true}, ""Pets"": {""Dogs allowed"": true}}",,"https://www.google.com/maps/place/Cardinal+Park/@29.700509399999998,-96.56203529999999,14z/data=!4m8!1m2!2m1!1sCardinal+Park!3m4!1s0x8643e61411ce1ef1:0xa940d7ebd762c47!8m2!3d29.700509399999998!4d-96.56203529999999"
Beason's Crossing Park,https://www.hmdb.org/m.asp?m=201791,+1 979-732-2604,"3614 US-90, Columbus, TX 78934",3614 US-90,Columbus,78934,Texas,United States of America,29.704694,-96.5353444,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nqAn54IGZesonBhR2R2OCiQsTIscRiMHa16804RQXqPXpSYyymKDJ63Nsb-1OWfC5Xy2KooRkrDZ4M1XjoIqkkry4JRv8noDMtNe9xHcse8iyBms5t7vsa5C4mNt9ptY8F7RUG59Q=w800-h500-k-no,"{""Monday"": ""6AM-10PM"", ""Tuesday"": ""6AM-10PM"", ""Wednesday"": ""6AM-10PM"", ""Thursday"": ""6AM-10PM"", ""Friday"": ""6AM-10PM"", ""Saturday"": ""6AM-10PM"", ""Sunday"": ""6AM-10PM""}",OPERATIONAL,"{""Highlights"": {""Picnics"": true}, ""Accessibility"": {""Wheelchair accessible entrance"": true, ""Wheelchair accessible parking lot"": true}, ""Amenities"": {""Barbecue grill"": true, ""Picnic tables"": true, ""Public restroom"": true}, ""Children"": {""Good for kids"": true, ""Good for kids birthday"": true, ""Playground"": true}, ""Pets"": {""Dogs allowed"": true}}",,"https://www.google.com/maps/place/Beason%27s+Crossing+Park/@29.704694,-96.5353444,14z/data=!4m8!1m2!2m1!1sBeason%27s+Crossing+Park!3m4!1s0x8643e68919f1e01f:0xe38fdaab844e96cc!8m2!3d29.704694!4d-96.5353444"
Midtown Park,https://www.columbustexas.net/page/photo.midtown_group,+1 979-732-2366,"700 Dewees St, Columbus, TX 78934",700 Dewees St,Columbus,78934,Texas,United States of America,29.710215899999998,-96.5438269,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nogUnTEnKJbpCosXVdprr1e12kSLeUk_V0Y0rAOtS-PTTzE9A_wOmgVK_ANCs7gczq8jpXVBrUtEIDxXmm1tymSXHw1F5pH_oGjO8kGV-i85HVqQgHtDf9iAq7OebKyqsZ7av2DKQ=w800-h500-k-no,"{""Monday"": ""6AM-9PM"", ""Tuesday"": ""7AM-9:30PM"", ""Wednesday"": ""7AM-9:30PM"", ""Thursday"": ""7AM-9:30PM"", ""Friday"": ""7AM-9:30PM"", ""Saturday"": ""6AM-9PM"", ""Sunday"": ""7AM-9:30PM""}",OPERATIONAL,"{""Highlights"": {""Picnics"": true}, ""Accessibility"": {""Wheelchair accessible entrance"": true, ""Wheelchair accessible parking lot"": true}, ""Amenities"": {""Barbecue grill"": true, ""Basketball court"": true, ""Picnic tables"": true, ""Public restroom"": true, ""Slides"": true, ""Swings"": true}, ""Children"": {""Good for kids"": true, ""Good for kids birthday"": true, ""Playground"": true}, ""Pets"": {""Dogs allowed"": true}}",,"https://www.google.com/maps/place/Midtown+Park/@29.710215899999998,-96.5438269,14z/data=!4m8!1m2!2m1!1sMidtown+Park!3m4!1s0x8643e67ae1768e61:0xfe85d74cc61568e6!8m2!3d29.710215899999998!4d-96.5438269"
Community Park,https://www.columbustexas.net/page/parks.home,+1 979-732-2366,"Columbus, TX 78934",,Columbus,78934,Texas,United States of America,29.699793,-96.55362869999999,https://lh3.googleusercontent.com/gps-cs-s/AC9h4noPI_t1QnZ200aowq4yJph8qjv-s8_7LSSdiVZAyJTRgwChoel4-dVG1_DJ9CfQavX12o6cfjCTUX057GyWbDi8q1ttKDQYF-RI4ObkfycA6P6jUA5efDQynjNu6g366NCKfSTm=w800-h500-k-no,,OPERATIONAL,"{""Accessibility"": {""Wheelchair accessible entrance"": true, ""Wheelchair accessible parking lot"": true}, ""Amenities"": {""Public restroom"": true}, ""Children"": {""Good for kids"": true, ""Playground"": true}}",,"https://www.google.com/maps/place/Community+Park/@29.699793,-96.55362869999999,14z/data=!4m8!1m2!2m1!1sCommunity+Park!3m4!1s0x8643e773743fa383:0x2b408a35d7fa7fb!8m2!3d29.699793!4d-96.55362869999999"
Memorial Park,https://www.columbustexas.net/page/parks.home,+1 979-732-2366,"Columbus, TX 78934",,Columbus,78934,Texas,United States of America,29.7052262,-96.5540814,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nomOdLU5kJq9s3ydyAAiulwpufRoi2FpQ9ZcGoA-IjuQujx5TBcxWDxRWUNaQaZUW3yXxHSnGocCo7SdassHf2mRA3VESEjHo0xszlPFW633PyoYcFigoLDKN5pTJYkDyREZgxC=w800-h500-k-no,"{""Monday"": ""Open 24 hours"", ""Tuesday"": ""Open 24 hours"", ""Wednesday"": ""Open 24 hours"", ""Thursday"": ""Open 24 hours"", ""Friday"": ""Open 24 hours"", ""Saturday"": ""Open 24 hours"", ""Sunday"": ""Open 24 hours""}",OPERATIONAL,"{""Accessibility"": {""Wheelchair accessible entrance"": true, ""Wheelchair accessible parking lot"": true}, ""Children"": {""Good for kids"": true}}",,"https://www.google.com/maps/place/Memorial+Park/@29.7052262,-96.5540814,14z/data=!4m8!1m2!2m1!1sMemorial+Park!3m4!1s0x8643e71bb7ef3f75:0xfdb9fbeafddc9e8d!8m2!3d29.7052262!4d-96.5540814"
Memorial Stadium,http://www.columbusisd.org/,+1 979-732-5704,"130 Legion Dr, Columbus, TX 78934",130 Legion Dr,Columbus,78934,Texas,United States of America,29.703982,-96.55463519999999,https://lh3.googleusercontent.com/gps-cs-s/AC9h4npHM1vutaSw05ZZQkBlowsuI5fHaxOqRrkqMG2SXseYKvQlVjVluPL3f43dfaBUz6BkrP-oVz6zi9Wv5GCKinhiesZbuFLenrWyFgG6N9kfKTM4QaCVrg5cd5AlRnQaWvaU_v66=w800-h500-k-no,,OPERATIONAL,"{""Accessibility"": {""Wheelchair accessible entrance"": true, ""Wheelchair accessible parking lot"": true, ""Wheelchair accessible restroom"": true}, ""Amenities"": {""Restroom"": true}}",,"https://www.google.com/maps/place/Memorial+Stadium/@29.703982,-96.55463519999999,14z/data=!4m8!1m2!2m1!1sMemorial+Stadium!3m4!1s0x8643e66c56d96c23:0xde0c41e18e75d179!8m2!3d29.703982!4d-96.55463519999999"
Columbus Inn,http://www.columbusinntx.com/,+1 979-732-5723,"2208 State Hwy 71, Columbus, TX 78934",2208 State Hwy 71,Columbus,78934,Texas,United States of America,29.693557199999997,-96.5414457,https://lh3.googleusercontent.com/gps-proxy/ALd4DhHh8TiJwiCYIPD3q63bWv8wAJKXCoOkBdNlSBEj9ehXSz-JcfMzxfnoIUIu5YzI8RfYBJMg7DPMGgLycOqt00MxgB3OpJJa3FJT6AIJ4eYx8LnuFyJrck0-__edhZnJ5URAZpf0wBr9y9u5tBJ7geZtlGo0UUyCNGg0iVmWUXM6bmLtlHQA3yPq=w800-h500-k-no,,OPERATIONAL,"{""Other"": {""Pool"": true, ""Free parking"": true, ""Free Wi-Fi"": true, ""Air-conditioned"": true, ""Star rating"": ""2 stars"", ""Check-out time"": ""12:00 PM"", ""Check-in time"": ""2:00 PM""}, ""Amenities"": {""Free Wi-Fi"": true}}",,"https://www.google.com/maps/place/Columbus+Inn/@29.693557199999997,-96.5414457,14z/data=!4m8!1m2!2m1!1sColumbus+Inn!3m4!1s0x8643e61f3be789f9:0x7ef8535cd225d7d6!8m2!3d29.693557199999997!4d-96.5414457"
Columbus RV Park & Campground,https://columbustexasrvpark.com/,+1 979-732-6455,"1011 New World Dr, Columbus, TX 78934",1011 New World Dr,Columbus,78934,Texas,United States of America,29.686686599999998,-96.5386455,https://lh3.googleusercontent.com/p/AF1QipMa4FQaXjPJLixBpP7WGScuPwRfKAdTW-8p2WVM=w800-h500-k-no,,OPERATIONAL,"{""From the business"": {""Identifies as veteran-owned"": true, ""Identifies as women-owned"": true}, ""Accessibility"": {""Wheelchair accessible entrance"": true, ""Wheelchair accessible parking lot"": true}, ""Offerings"": {""RV camping"": true, ""RV electric hookup"": true, ""RV sewer hookup"": true, ""RV water hookup"": true}, ""Payments"": {""Credit cards"": true, ""Debit cards"": true, ""NFC mobile payments"": true}, ""Children"": {""Playground"": true}, ""Parking"": {""On-site parking"": true}, ""Pets"": {""Dogs allowed"": true}, ""Other"": {""Star rating"": null, ""Identifies as veteran-owned"": true, ""Identifies as women-owned"": true}}",,"https://www.google.com/maps/place/Columbus+RV+Park+%26+Campground/@29.686686599999998,-96.5386455,14z/data=!4m8!1m2!2m1!1sColumbus+RV+Park+%26+Campground!3m4!1s0x8643e659c16f5357:0x1e2630e84f85f724!8m2!3d29.686686599999998!4d-96.5386455"
Thousand Trails Colorado River,https://thousandtrails.com/texas/colorado-river-rv-campground/?utm_source=yext,+1 979-732-8229,"1062 Thousand Trails Ln, Columbus, TX 78934",1062 Thousand Trails Ln,Columbus,78934,Texas,United States of America,29.730749,-96.6086438,https://lh3.googleusercontent.com/gps-proxy/ALd4DhFPbyXCU_kRBA7BHG420yOKomNuuJydCbxCQCVSz4fkqw-cCOEmaWkY0wAQbS9CEZP9sWdKOMO46r2ejLxHHHli5unL0wu2IzZJWwkWk08sDau4ed6nLH5KAHzkELwYmdRA773BNusVSpQ6I2i3UpTbmBoiybrG4OsTXlqJ7Il-d3Zw0cn0nopR4Q=w800-h500-k-no,,OPERATIONAL,"{""Accessibility"": {""Wheelchair accessible entrance"": true, ""Wheelchair accessible parking lot"": true, ""Wheelchair accessible restroom"": true}, ""Offerings"": {""RV camping"": true, ""RV electric hookup"": true, ""RV sewer hookup"": true, ""RV water hookup"": true}, ""Activities"": {""Hiking"": true}, ""Payments"": {""Camping fee"": true, ""Credit cards"": true, ""Debit cards"": true, ""NFC mobile payments"": true}, ""Children"": {""Good for kids"": true, ""Kid-friendly hikes"": true, ""Playground"": true}, ""Parking"": {""Free parking lot"": true, ""On-site parking"": true}, ""Pets"": {""Dog park"": true, ""Dogs allowed"": true}, ""Other"": {""Pool"": true, ""Free parking"": true, ""Free Wi-Fi"": true, ""Wi-Fi"": true, ""Star rating"": ""1 stars"", ""Check-out time"": ""11:00 AM"", ""Check-in time"": ""12:00 PM""}, ""Amenities"": {""Free Wi-Fi"": true}}",,"https://www.google.com/maps/place/Thousand+Trails+Colorado+River/@29.730749,-96.6086438,14z/data=!4m8!1m2!2m1!1sThousand+Trails+Colorado+River!3m4!1s0x8643ef3a57d9d9f3:0x32fa758322c35c14!8m2!3d29.730749!4d-96.6086438"
Unknown Park,,,"2346 US-90, Weimar, TX 78962",2346 US-90,Weimar,78962,Texas,United States of America,29.6899809,-96.6985112,https://lh3.googleusercontent.com/gps-cs-s/AC9h4npPZx0VEq9VG4rDA5IDltSTfQeGKdz6pOHY61Mit0ieZPcSYIlJF467V_2xvZ7kAf9w-yt4WujfyZJMSbngZmTA9j686Q8MMbwDCnUyJjGcVznbj8wWGS-NQcPxEDH5GRk5jChn=w800-h500-k-no,"{""Monday"": ""Open 24 hours"", ""Tuesday"": ""Open 24 hours"", ""Wednesday"": ""Open 24 hours"", ""Thursday"": ""Open 24 hours"", ""Friday"": ""Open 24 hours"", ""Saturday"": ""Open 24 hours"", ""Sunday"": ""Open 24 hours""}",OPERATIONAL,"{""Accessibility"": {""Wheelchair accessible entrance"": true, ""Wheelchair accessible parking lot"": true}, ""Children"": {""Good for kids"": true}, ""Pets"": {""Dogs allowed"": true}}",,"https://www.google.com/maps/place/Unknown+Park/@29.6899809,-96.6985112,14z/data=!4m8!1m2!2m1!1sUnknown+Park!3m4!1s0x8643eb7af66a05a7:0xc3e311e2b88bb9ae!8m2!3d29.6899809!4d-96.6985112"
Westover Dog Park,,,"265 Bonanza Dr, Fayetteville, NC 28303",265 Bonanza Dr,Fayetteville,28303,North Carolina,United States of America,35.0812731,-78.9909898,,,OPERATIONAL,{},,"https://www.google.com/maps/place/Westover+Dog+Park/@35.0812731,-78.9909898,14z/data=!4m8!1m2!2m1!1sWestover+Dog+Park!3m4!1s0x89ab6b003208736f:0x7a726f790d6cdf!8m2!3d35.0812731!4d-78.9909898"
Fayetteville City Park,,,"110 Northeast St, Fayetteville, TX 78940",110 Northeast St,Fayetteville,78940,Texas,United States of America,29.9068324,-96.6712969,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=ADyUHGHTyVtL1IEUnZ8qWQ&cb_client=search.gws-prod.gps&w=800&h=500&yaw=7.023918&pitch=0&thumbfov=100,,OPERATIONAL,"{""Accessibility"": {""Wheelchair accessible entrance"": true, ""Wheelchair accessible parking lot"": true}, ""Children"": {""Good for kids"": true}}",,"https://www.google.com/maps/place/Fayetteville+City+Park/@29.9068324,-96.6712969,14z/data=!4m8!1m2!2m1!1sFayetteville+City+Park!3m4!1s0x8643f55cdbc25305:0xf653f127e827d3d7!8m2!3d29.9068324!4d-96.6712969"
Riverside Dog Park,,+1 910-433-1547,"555 N Eastern Blvd, Fayetteville, NC 28301",555 N Eastern Blvd,Fayetteville,28301,North Carolina,United States of America,35.0565,-78.8617968,https://lh3.googleusercontent.com/gps-cs-s/AC9h4npYoZ1bKeX7N2xLGgJ0NiSdD2WK7WlQtdWViQkrUx7biUs0q3YixL7jb_8fxqYbTITtGBEQVnKt77z7MzMFnQwztYIaZO3idJnZJ4pNJK0ShQnDwgmrVQk-rROrPwIeYtBZqAV2=w800-h500-k-no,"{""Monday"": ""8AM-8PM"", ""Tuesday"": ""8AM-8PM"", ""Wednesday"": ""8AM-8PM"", ""Thursday"": ""8AM-8PM"", ""Friday"": ""8AM-8PM"", ""Saturday"": ""8AM-8PM"", ""Sunday"": ""8AM-8PM""}",OPERATIONAL,"{""Accessibility"": {""Wheelchair accessible entrance"": true, ""Wheelchair accessible parking lot"": true}, ""Activities"": {""Hiking"": true}, ""Children"": {""Kid-friendly hikes"": true}, ""Pets"": {""Dogs allowed"": true}}",,"https://www.google.com/maps/place/Riverside+Dog+Park/@35.0565,-78.8617968,14z/data=!4m8!1m2!2m1!1sRiverside+Dog+Park!3m4!1s0x89ab6d35f73f3937:0x5298f29f4b008efd!8m2!3d35.0565!4d-78.8617968"
Railroad Park,http://www.flatoniatx.gov/page/railroad_park_writeup,+1 361-865-3548,"201 W South Main St, Flatonia, TX 78941",201 W South Main St,Flatonia,78941,Texas,United States of America,29.686877499999998,-97.1099658,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=vva2qiu9GL29bx6SdqQ8bg&cb_client=search.gws-prod.gps&w=800&h=500&yaw=355.06607&pitch=0&thumbfov=100,,OPERATIONAL,"{""Accessibility"": {""Wheelchair accessible entrance"": true, ""Wheelchair accessible parking lot"": true}, ""Children"": {""Good for kids"": true}}",,"https://www.google.com/maps/place/Railroad+Park/@29.686877499999998,-97.1099658,14z/data=!4m8!1m2!2m1!1sRailroad+Park!3m4!1s0x8643759ff979f203:0xcf65a1b5c5c08144!8m2!3d29.686877499999998!4d-97.1099658"
Travel plaza dog park,,,"1790 W Austin, Giddings, TX 78942",1790 W Austin,Giddings,78942,Texas,United States of America,30.184594399999998,-96.9538575,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=ZkNgg-W0q0a4U9SFmtIEvg&cb_client=search.gws-prod.gps&w=800&h=500&yaw=190.94707&pitch=0&thumbfov=100,,OPERATIONAL,"{""Accessibility"": {""Wheelchair accessible entrance"": true, ""Wheelchair accessible parking lot"": true}, ""Children"": {""Good for kids"": true}}",,"https://www.google.com/maps/place/Travel+plaza+dog+park/@30.184594399999998,-96.9538575,14z/data=!4m8!1m2!2m1!1sTravel+plaza+dog+park!3m4!1s0x864465002844895f:0x78593571059a484e!8m2!3d30.184594399999998!4d-96.9538575"
Veterans Park,https://www.giddings.net/parks-of-giddings/,+1 979-540-2710,"191 Raymond St, Giddings, TX 78942",191 Raymond St,Giddings,78942,Texas,United States of America,30.1821646,-96.922816,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nrc7IOfXfeaR7LDn-LDqzzg8OKtw7hU609HmUkyaKxQaD2NDv20Ax7d6dwV0Q6SitiGRc8QwSKGNQJgqRh49qGYKujU1I73kEuaxZ1rqe25LHcwhIbOAwQSlQ-nZml8a4nDU8Z0=w800-h500-k-no,,OPERATIONAL,"{""Highlights"": {""Picnics"": true}, ""Accessibility"": {""Wheelchair accessible entrance"": true, ""Wheelchair accessible parking lot"": true}, ""Amenities"": {""Barbecue grill"": true, ""Picnic tables"": true, ""Public restroom"": true, ""Slides"": true, ""Swings"": true}, ""Children"": {""Good for kids"": true, ""Good for kids birthday"": true, ""Playground"": true}, ""Pets"": {""Dogs allowed"": true}}",,"https://www.google.com/maps/place/Veterans+Park/@30.1821646,-96.922816,14z/data=!4m8!1m2!2m1!1sVeterans+Park!3m4!1s0x8644655fba46a029:0x5031ba861cf75295!8m2!3d30.1821646!4d-96.922816"
Giddings Fireman's Park,,,"2495 US-290, Giddings, TX 78942",2495 US-290,Giddings,78942,Texas,United States of America,30.185097799999998,-96.97640349999999,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nqqDgYxFAzLMFIoDW69bNXWzQ0zhR0fXCvdV-AbYhcHM09WAPatDNcGm4InWGKC-ZH_hGuRJJGAj6hTnhck9fchclDXS5BnD9bB8kynDMPDyYNASZ3hMIKFMPDJqiXqLETYdKo=w800-h500-k-no,,OPERATIONAL,"{""Accessibility"": {""Wheelchair accessible entrance"": true, ""Wheelchair accessible parking lot"": true}, ""Amenities"": {""Public restroom"": true}, ""Children"": {""Good for kids"": true}}",,"https://www.google.com/maps/place/Giddings+Fireman%27s+Park/@30.185097799999998,-96.97640349999999,14z/data=!4m8!1m2!2m1!1sGiddings+Fireman%27s+Park!3m4!1s0x864464e8eec2c193:0x8523b8a9d0486a99!8m2!3d30.185097799999998!4d-96.97640349999999"
Kruschel Memorial Park,https://www.cityoflg.com/departments/parks.php,+1 979-968-5600,"155 W Colorado St, La Grange, TX 78945",155 W Colorado St,La Grange,78945,Texas,United States of America,29.9049072,-96.882215,https://lh3.googleusercontent.com/gps-cs-s/AC9h4noNxOMebB61ZgRU4kO7IjTsRfeJShdBtKRkhS-C_xYImjCpEgztqFN-c0FaicuwZoz66dK3Cp6knOb60FUSIZCRcYFcIH8jy1jjMRcuK-qSYG3zCPsrQhR7J_yUxeDtUM2Hx_a4=w800-h500-k-no,,OPERATIONAL,"{""Highlights"": {""Picnics"": true}, ""Accessibility"": {""Wheelchair accessible entrance"": true, ""Wheelchair accessible parking lot"": true}, ""Amenities"": {""Barbecue grill"": true, ""Basketball court"": true, ""Picnic tables"": true, ""Public restroom"": true, ""Slides"": true, ""Swings"": true}, ""Children"": {""Good for kids"": true, ""Playground"": true}, ""Pets"": {""Dogs allowed"": true}}",,"https://www.google.com/maps/place/Kruschel+Memorial+Park/@29.9049072,-96.882215,14z/data=!4m8!1m2!2m1!1sKruschel+Memorial+Park!3m4!1s0x86438917ed503bf7:0xf7e019671b259c0e!8m2!3d29.9049072!4d-96.882215"
Masterson Station Dog Park,,,"Lexington, KY 40511",,Lexington,40511,Kentucky,United States of America,38.1016836,-84.55485589999999,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=UMB32CQcmNhUb0oatRkYJQ&cb_client=search.gws-prod.gps&w=800&h=500&yaw=207.22125&pitch=0&thumbfov=100,"{""Monday"": ""6AM-9PM"", ""Tuesday"": ""6AM-9PM"", ""Wednesday"": ""6AM-9PM"", ""Thursday"": ""6AM-9PM"", ""Friday"": ""6AM-9PM"", ""Saturday"": ""6AM-9PM"", ""Sunday"": ""6AM-9PM""}",OPERATIONAL,"{""Accessibility"": {""Wheelchair accessible entrance"": true, ""Wheelchair accessible parking lot"": true}, ""Children"": {""Good for kids"": true}, ""Pets"": {""Dog park"": true, ""Dogs allowed"": true}}",,"https://www.google.com/maps/place/Masterson+Station+Dog+Park/@38.1016836,-84.55485589999999,14z/data=!4m8!1m2!2m1!1sMasterson+Station+Dog+Park!3m4!1s0x8842433441664ab7:0xa0c77960c168cf70!8m2!3d38.1016836!4d-84.55485589999999"
Pleasant Ridge Dog Park,https://www.lexingtonky.gov/dog-parks,+1 859-288-2900,"1350 Pleasant Ridge Dr, Lexington, KY 40509",1350 Pleasant Ridge Dr,Lexington,40509,Kentucky,United States of America,38.0111218,-84.4057934,https://lh3.googleusercontent.com/gps-cs-s/AC9h4npFsFN96WH6fuv6Bk3sD18wXPiBIYxuBLd2QsmwZqeyo2m_t6-cw5DpyYxkCg3mQSnXVUffrBRQx1xL5HVEDDYvrCvJI0PlNUqvQdElHUbZcSbg-dGXIqnFuvly4zaRQBl3hTev=w800-h500-k-no,,OPERATIONAL,"{""Highlights"": {""Picnics"": true}, ""Accessibility"": {""Wheelchair accessible entrance"": true, ""Wheelchair accessible parking lot"": true}, ""Activities"": {""Hiking"": true}, ""Amenities"": {""Picnic tables"": true, ""Public restroom"": true, ""Slides"": true, ""Swings"": true}, ""Children"": {""Good for kids"": true, ""Kid-friendly hikes"": true, ""Playground"": true}, ""Pets"": {""Dog park"": true, ""Dogs allowed"": true}}",,"https://www.google.com/maps/place/Pleasant+Ridge+Dog+Park/@38.0111218,-84.4057934,14z/data=!4m8!1m2!2m1!1sPleasant+Ridge+Dog+Park!3m4!1s0x88425028967e9049:0xbbc183912fdb33ce!8m2!3d38.0111218!4d-84.4057934"
Veterans Park Dog Park,https://www.lexingtonky.gov/dog-parks,,"650 Southpoint Dr, Lexington, KY 40515",650 Southpoint Dr,Lexington,40515,Kentucky,United States of America,37.9550681,-84.50259199999999,https://lh3.googleusercontent.com/gps-cs-s/AC9h4no-W0WdElv7HbARVmw43FcphEq0ffj2aGs5YV6RvRLIJek6qw1LFu1PaNGKyxmVHX521WaB8Yyre61wLDmOEP3HhPU3yh9Kf-OgObU7fvlEhaQLFxCs_Q3_9xuHPsRrUOBQRzA=w800-h500-k-no,,OPERATIONAL,"{""Accessibility"": {""Wheelchair accessible entrance"": true, ""Wheelchair accessible parking lot"": true}, ""Activities"": {""Hiking"": true}, ""Amenities"": {""Baseball field"": true, ""Picnic tables"": true}, ""Children"": {""Good for kids"": true}, ""Pets"": {""Dog park"": true, ""Dogs allowed"": true}}",,"https://www.google.com/maps/place/Veterans+Park+Dog+Park/@37.9550681,-84.50259199999999,14z/data=!4m8!1m2!2m1!1sVeterans+Park+Dog+Park!3m4!1s0x88425bdcaf82a66d:0xcf2a7588e80c16f5!8m2!3d37.9550681!4d-84.50259199999999"
Jacobson Park Dog Park,http://friendsofthedogpark.org/our-dog-parks/jacobson-dog-park/,,"4001 Athens Boonesboro Rd, Lexington, KY 40509",4001 Athens Boonesboro Rd,Lexington,40509,Kentucky,United States of America,37.9866902,-84.4168466,https://lh3.googleusercontent.com/gps-cs-s/AC9h4npZUle6G8YmJEaN5jLiRNJZLhMD3LQHjXMUUphbUsBaTVqz0jEL8I31L3oQ0NdZk6I_wQIAsSAxSVNrqTo9GuesyICBC_SK64xHkJ0xvF0RvkngGj2wW0m3LNpigyshz_jTYUf5=w800-h500-k-no,,OPERATIONAL,"{""Accessibility"": {""Wheelchair accessible entrance"": true, ""Wheelchair accessible parking lot"": true}, ""Amenities"": {""Picnic tables"": true, ""Public restroom"": true}, ""Children"": {""Good for kids"": true}, ""Pets"": {""Dog park"": true, ""Dogs allowed"": true}}",,"https://www.google.com/maps/place/Jacobson+Park+Dog+Park/@37.9866902,-84.4168466,14z/data=!4m8!1m2!2m1!1sJacobson+Park+Dog+Park!3m4!1s0x8842519a789460e7:0x3ae1548cd7f0d116!8m2!3d37.9866902!4d-84.4168466"
